encoder,query_domain,query_identifier,query_class,top1_identifier,top1_class,top1_similarity,fruit_consistency_at_1,fruit_consistency_at_5,fruit_consistency_at_10,freshness_consistency_at_1,freshness_consistency_at_5,freshness_consistency_at_10,six_class_consistency_at_1,six_class_consistency_at_5,six_class_consistency_at_10,top10_identifiers,top10_classes,top10_similarities
clip,sultana,FreshBanana/FreshBanana (83).jpg,fresh_banana,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana,0.9320380687713623,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.13.54 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.13.48 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.02.52 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 8.54.37 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.22.57 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93203807|0.92648447|0.91979432|0.91966051|0.91759896|0.91727972|0.91460419|0.91321158|0.91118205|0.90732992
clip,sultana,FreshBanana/FreshBanana (84).jpg,fresh_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana,0.9394496083259583,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 8.56.59 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.49.25 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93944961|0.93861908|0.93527073|0.93437487|0.93343860|0.93204963|0.93189365|0.92328000|0.92173505|0.92126852
clip,sultana,FreshBanana/FreshBanana (85).jpg,fresh_banana,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana,0.9316357374191284,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.13.48 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.13.54 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.02.52 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93163574|0.93141145|0.93121183|0.92579842|0.92531615|0.92426705|0.92161739|0.91997504|0.91754878|0.91575295
clip,sultana,FreshBanana/FreshBanana (86).jpg,fresh_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana,0.9442049860954285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 8.54.37 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.22.57 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.48.40 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.54.37 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.05.12 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.13.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.50.15 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.94420499|0.93979514|0.93928766|0.93844962|0.93388021|0.93255126|0.93002385|0.92885196|0.92802286|0.92769706
clip,sultana,FreshBanana/FreshBanana (87).jpg,fresh_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana,0.9592472910881042,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.48.40 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 8.54.37 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.54.37 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.58.43 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.50.15 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.22.57 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.95924729|0.94489688|0.94327235|0.93838304|0.93793881|0.93679357|0.93634766|0.93592179|0.93532193|0.93506867
clip,sultana,FreshBanana/FreshBanana (88).jpg,fresh_banana,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.05.12 PM.png,rotten_banana,0.9427919983863831,1.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,0.1,test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.05.12 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.58.57 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.48.40 PM.png|test/fresh_banana/vertical_flip_Screen Shot 2018-06-12 at 9.46.43 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.58.57 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.58.43 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 8.54.37 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|fresh_banana|rotten_banana|rotten_banana|rotten_banana,0.94279200|0.93888456|0.93767911|0.93643022|0.93591493|0.93448389|0.93265909|0.93220669|0.93177694|0.93163407
clip,sultana,FreshBanana/FreshBanana (89).jpg,fresh_banana,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana,0.9259579181671143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 8.54.37 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.22.57 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.58.57 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 8.54.37 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.05.12 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.58.57 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92595792|0.92595387|0.91733962|0.91631436|0.91465545|0.91268969|0.91131341|0.90924573|0.90876973|0.90601212
clip,sultana,FreshBanana/FreshBanana (9).jpg,fresh_banana,test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 9.02.09 PM.png,rotten_banana,0.921785295009613,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 9.02.09 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 8.54.14 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 9.02.15 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.02.52 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.53.42 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.58.38 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 9.02.32 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.53.09 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92178530|0.92098868|0.91859084|0.91835749|0.91505134|0.91415334|0.91150177|0.91083431|0.91078305|0.91030115
clip,sultana,FreshBanana/FreshBanana (90).jpg,fresh_banana,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana,0.9240405559539795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.22.57 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.01.21 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 8.54.37 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92404056|0.91788769|0.91682780|0.90158921|0.89961588|0.89850086|0.89842737|0.89668977|0.89594567|0.89529783
clip,sultana,FreshBanana/FreshBanana (91).jpg,fresh_banana,test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png,rotten_banana,0.9388259053230286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 9.16.57 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.49.25 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.13.48 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.93882591|0.93301755|0.93188262|0.93137300|0.93026400|0.92508769|0.92400730|0.92400396|0.92201340|0.92092651
clip,sultana,FreshBanana/FreshBanana (92).jpg,fresh_banana,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana,0.913992702960968,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.02.52 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 8.54.37 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 8.58.57 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.13.48 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.58.57 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.91399270|0.90434945|0.90414631|0.89695537|0.89591134|0.89452678|0.89362961|0.89329088|0.89153147|0.89107573
clip,sultana,FreshBanana/FreshBanana (93).jpg,fresh_banana,test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png,rotten_banana,0.9233511090278625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.22.57 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92335111|0.92300886|0.91495115|0.91283917|0.90475106|0.90075433|0.89990884|0.89751583|0.89615923|0.89397359
clip,sultana,FreshBanana/FreshBanana (94).jpg,fresh_banana,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana,0.8780496716499329,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.13.48 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.02.52 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.13.54 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.53.42 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.54.07 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.87804967|0.87402296|0.87158471|0.86907929|0.86790204|0.86505842|0.86212796|0.85764861|0.85589457|0.85559374
clip,sultana,FreshBanana/FreshBanana (95).jpg,fresh_banana,test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png,rotten_banana,0.9125213623046875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.52.21 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.52.21 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.52 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.04.19 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.91252136|0.90592444|0.90341246|0.90224439|0.90060711|0.90059364|0.90054989|0.89277583|0.88490725|0.88214129
clip,sultana,FreshBanana/FreshBanana (96).jpg,fresh_banana,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png,rotten_banana,0.8731494545936584,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.05.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.52 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.16.20 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 8.52.21 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.87314945|0.86227417|0.86117733|0.86095428|0.84879184|0.84562451|0.84241235|0.84009063|0.83982527|0.83702099
clip,sultana,FreshBanana/FreshBanana (97).jpg,fresh_banana,test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana,0.9010480642318726,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.04.19 PM.png|test/rotten_banana/rotated_by_30_Screen Shot 2018-06-12 at 9.16.57 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_45_Screen Shot 2018-06-12 at 8.58.38 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.90104806|0.89352524|0.89143312|0.89038479|0.88920754|0.88882565|0.88791192|0.88599706|0.88396323|0.88363695
clip,sultana,FreshBanana/FreshBanana (98).jpg,fresh_banana,test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png,rotten_banana,0.9275341629981995,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_60_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 8.56.59 PM.png|test/rotten_banana/rotated_by_75_Screen Shot 2018-06-12 at 9.22.57 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92753416|0.92468596|0.92209363|0.92013627|0.91942739|0.91794682|0.91545957|0.91084021|0.90863353|0.90759134
clip,sultana,FreshBanana/FreshBanana (99).jpg,fresh_banana,test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png,rotten_banana,0.9262540340423584,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_banana/Screen Shot 2018-06-12 at 9.13.44 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.07.08 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.57.34 PM.png|test/rotten_banana/translation_Screen Shot 2018-06-12 at 9.07.04 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 9.26.27 PM.png|test/rotten_banana/saltandpepper_Screen Shot 2018-06-12 at 9.27.41 PM.png|test/rotten_banana/vertical_flip_Screen Shot 2018-06-12 at 8.52.21 PM.png|test/rotten_banana/rotated_by_15_Screen Shot 2018-06-12 at 9.26.27 PM.png,rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana|rotten_banana,0.92625403|0.92589486|0.92266273|0.91272700|0.90852839|0.90350616|0.90031379|0.89775157|0.89773834|0.89726073
clip,sultana,FreshOrange/FreshOrange (1).jpg,fresh_orange,test/fresh_orange/vertical_flip_Screen Shot 2018-06-13 at 12.18.23 AM.png,fresh_orange,0.9444661736488342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/fresh_orange/vertical_flip_Screen Shot 2018-06-13 at 12.18.23 AM.png|test/fresh_orange/rotated_by_75_Screen Shot 2018-06-13 at 12.18.23 AM.png|test/fresh_orange/rotated_by_60_Screen Shot 2018-06-12 at 11.58.43 PM.png|test/fresh_orange/rotated_by_15_Screen Shot 2018-06-13 at 12.16.16 AM.png|test/fresh_orange/rotated_by_60_Screen Shot 2018-06-12 at 11.59.11 PM.png|test/fresh_orange/rotated_by_75_Screen Shot 2018-06-13 at 12.04.34 AM.png|test/fresh_orange/rotated_by_60_Screen Shot 2018-06-13 at 12.02.41 AM.png|test/fresh_orange/rotated_by_45_Screen Shot 2018-06-13 at 12.11.28 AM.png|test/fresh_orange/rotated_by_75_Screen Shot 2018-06-12 at 11.56.55 PM.png|test/fresh_orange/rotated_by_15_Screen Shot 2018-06-12 at 11.59.11 PM.png,fresh_orange|fresh_orange|fresh_orange|fresh_orange|fresh_orange|fresh_orange|fresh_orange|fresh_orange|fresh_orange|fresh_orange,0.94446617|0.93961489|0.93606877|0.93527091|0.93500900|0.93379128|0.93161488|0.93049824|0.93046832|0.92956483
